22:43:41	
x,y,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
106,-156,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
100,-171,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
106,-152,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
105,-159,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
104,-147,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
110,-142,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
98,-132,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
108,-128,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
92,-122,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
108,-130,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
87,-126,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
104,-139,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
84,-140,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
93,-147,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
83,-162,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
95,-156,
