22:45:20	
x,y,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-154,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
100,-159,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
101,-160,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-158,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
102,-156,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
104,-154,
102,-153,
102,-153,
102,-153,
102,-153,
102,-153,
102,-153,
102,-153,
102,-153,
102,-153,
102,-153,
102,-153,
