x	y	
132	-215	
132	-215	
132	-215	
132	-215	
132	-215	
132	-215	
132	-215	
132	-215	
132	-215	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
94	-166	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
143	-222	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
95	-188	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
157	-213	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
97	-204	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
168	-198	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
95	-208	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
171	-178	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
100	-198	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
167	-155	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
106	-181	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
154	-139	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
113	-177	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
138	-135	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
124	-186	
119	-136	
119	-136	
119	-136	
119	-136	
119	-136	
