22:46:58	
x,y,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
96,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
99,-192,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
95,-190,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
98,-193,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
94,-192,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
96,-195,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
94,-198,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
96,-197,
95,-202,
